Year,Round,HomeTeam,HomeScore,AwayTeam,AwayScore,Venue,Date,MatchCentreURL
2019,Round 21,Rabbitohs,16,Storm,26,Industree Group Stadium,2019-08-11T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-21/rabbitohs-v-storm/
2019,Round 22,Sea Eagles,32,Wests Tigers,12,4 Pines Park,2019-08-15T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/sea-eagles-v-wests-tigers/
2019,Round 22,Titans,12,Eels,36,Cbus Super Stadium,2019-08-16T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/titans-v-eels/
2019,Round 22,Broncos,24,Panthers,12,Suncorp Stadium,2019-08-16T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/broncos-v-panthers/
2019,Round 22,Knights,42,Cowboys,6,McDonald Jones Stadium,2019-08-17T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/knights-v-cowboys/
2019,Round 22,Storm,18,Raiders,22,AAMI Park,2019-08-17T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/storm-v-raiders/
2019,Round 22,Rabbitohs,6,Bulldogs,14,Accor Stadium,2019-08-17T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/rabbitohs-v-bulldogs/
2019,Round 22,Roosters,42,Warriors,6,Sydney Cricket Ground,2019-08-18T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/roosters-v-warriors/
2019,Round 22,Sharks,18,Dragons,12,PointsBet Stadium,2019-08-18T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-22/sharks-v-dragons/
2019,Round 23,Eels,6,Bulldogs,12,CommBank Stadium,2019-08-22T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/eels-v-bulldogs/
2019,Round 23,Cowboys,24,Panthers,10,1300SMILES Stadium,2019-08-23T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/cowboys-v-panthers/
2019,Round 23,Broncos,20,Rabbitohs,22,Suncorp Stadium,2019-08-23T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/broncos-v-rabbitohs/
2019,Round 23,Sharks,42,Warriors,16,PointsBet Stadium,2019-08-24T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/sharks-v-warriors/
2019,Round 23,Wests Tigers,46,Knights,4,Campbelltown Sports Stadium,2019-08-24T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/wests-tigers-v-knights/
2019,Round 23,Dragons,12,Roosters,34,Netstrata Jubilee Stadium,2019-08-24T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/dragons-v-roosters/
2019,Round 23,Storm,24,Titans,8,AAMI Park,2019-08-25T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/storm-v-titans/
2019,Round 23,Raiders,14,Sea Eagles,18,GIO Stadium,2019-08-25T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-23/raiders-v-sea-eagles/
2019,Round 24,Cowboys,15,Bulldogs,8,1300SMILES Stadium,2019-08-29T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/cowboys-v-bulldogs/
2019,Round 24,Warriors,10,Rabbitohs,31,Go Media Stadium,2019-08-30T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/warriors-v-rabbitohs/
2019,Round 24,Broncos,17,Eels,16,Suncorp Stadium,2019-08-30T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/broncos-v-eels/
2019,Round 24,Knights,38,Titans,4,McDonald Jones Stadium,2019-08-31T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/knights-v-titans/
2019,Round 24,Sea Eagles,6,Storm,36,4 Pines Park,2019-08-31T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/sea-eagles-v-storm/
2019,Round 24,Roosters,22,Panthers,6,Sydney Cricket Ground,2019-08-31T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/roosters-v-panthers/
2019,Round 24,Sharks,14,Raiders,15,PointsBet Stadium,2019-09-01T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/sharks-v-raiders/
2019,Round 24,Dragons,14,Wests Tigers,42,Sydney Cricket Ground,2019-09-01T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-24/dragons-v-wests-tigers/
2019,Round 25,Rabbitohs,16,Roosters,10,Accor Stadium,2019-09-05T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/rabbitohs-v-roosters/
2019,Round 25,Eels,32,Sea Eagles,16,CommBank Stadium,2019-09-06T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/eels-v-sea-eagles/
2019,Round 25,Storm,24,Cowboys,16,AAMI Park,2019-09-06T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/storm-v-cowboys/
2019,Round 25,Raiders,20,Warriors,24,GIO Stadium,2019-09-07T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/raiders-v-warriors/
2019,Round 25,Bulldogs,30,Broncos,14,Accor Stadium,2019-09-07T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/bulldogs-v-broncos/
2019,Round 25,Titans,16,Dragons,24,Cbus Super Stadium,2019-09-07T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/titans-v-dragons/
2019,Round 25,Wests Tigers,8,Sharks,25,Leichhardt Oval,2019-09-08T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/wests-tigers-v-sharks/
2019,Round 25,Panthers,54,Knights,10,BlueBet Stadium,2019-09-08T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2019/round-25/panthers-v-knights/
2019,Finals Week 1,Roosters,30,Rabbitohs,6,Sydney Cricket Ground,2019-09-13T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-1/roosters-v-rabbitohs/
2019,Finals Week 1,Storm,10,Raiders,12,AAMI Park,2019-09-14T07:40:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-1/storm-v-raiders/
2019,Finals Week 1,Sea Eagles,28,Sharks,16,4 Pines Park,2019-09-14T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-1/sea-eagles-v-sharks/
2019,Finals Week 1,Eels,58,Broncos,0,CommBank Stadium,2019-09-15T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-1/eels-v-broncos/
2019,Finals Week 2,Rabbitohs,34,Sea Eagles,26,Accor Stadium,2019-09-20T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-2/rabbitohs-v-sea-eagles/
2019,Finals Week 2,Storm,32,Eels,0,AAMI Park,2019-09-21T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-2/storm-v-eels/
2019,Finals Week 3,Raiders,16,Rabbitohs,10,GIO Stadium,2019-09-27T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-3/raiders-v-rabbitohs/
2019,Finals Week 3,Roosters,14,Storm,6,Sydney Cricket Ground,2019-09-28T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2019/finals-week-3/roosters-v-storm/
2019,Grand Final,Roosters,14,Raiders,8,Accor Stadium,2019-10-06T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/grand-final/roosters-v-raiders/
2019,Grand Final,Roosters,14,Raiders,8,Accor Stadium,2019-10-06T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/grand-final/roosters-v-raiders/
2019,Grand Final,Roosters,14,Raiders,8,Accor Stadium,2019-10-06T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/grand-final/roosters-v-raiders/
2019,Grand Final,Roosters,14,Raiders,8,Accor Stadium,2019-10-06T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/grand-final/roosters-v-raiders/
2019,Grand Final,Roosters,14,Raiders,8,Accor Stadium,2019-10-06T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2019/grand-final/roosters-v-raiders/
2020,Round 1,Eels,8,Bulldogs,2,CommBank Stadium,2020-03-12T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/eels-v-bulldogs/
2020,Round 1,Raiders,24,Titans,6,GIO Stadium,2020-03-13T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/raiders-v-titans/
2020,Round 1,Cowboys,21,Broncos,28,Queensland Country Bank Stadium,2020-03-13T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/cowboys-v-broncos/
2020,Round 1,Knights,20,Warriors,0,McDonald Jones Stadium,2020-03-14T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/knights-v-warriors/
2020,Round 1,Rabbitohs,22,Sharks,18,Accor Stadium,2020-03-14T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/rabbitohs-v-sharks/
2020,Round 1,Panthers,20,Roosters,14,BlueBet Stadium,2020-03-14T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/panthers-v-roosters/
2020,Round 1,Sea Eagles,4,Storm,18,4 Pines Park,2020-03-15T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/sea-eagles-v-storm/
2020,Round 1,Dragons,14,Wests Tigers,24,WIN Stadium,2020-03-15T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-1/dragons-v-wests-tigers/
2020,Round 2,Bulldogs,16,Cowboys,24,Accor Stadium,2020-03-19T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/bulldogs-v-cowboys/
2020,Round 2,Dragons,28,Panthers,32,Netstrata Jubilee Stadium,2020-03-20T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/dragons-v-panthers/
2020,Round 2,Broncos,22,Rabbitohs,18,Suncorp Stadium,2020-03-20T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/broncos-v-rabbitohs/
2020,Round 2,Warriors,6,Raiders,20,Cbus Super Stadium,2020-03-21T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/warriors-v-raiders/
2020,Round 2,Roosters,8,Sea Eagles,9,Leichhardt Oval,2020-03-21T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/roosters-v-sea-eagles/
2020,Round 2,Sharks,10,Storm,12,Netstrata Jubilee Stadium,2020-03-21T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/sharks-v-storm/
2020,Round 2,Wests Tigers,24,Knights,42,Leichhardt Oval,2020-03-22T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/wests-tigers-v-knights/
2020,Round 2,Titans,6,Eels,46,Cbus Super Stadium,2020-03-22T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-2/titans-v-eels/
2020,Round 3,Broncos,6,Eels,34,Suncorp Stadium,2020-05-28T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/broncos-v-eels/
2020,Round 3,Cowboys,36,Titans,6,Queensland Country Bank Stadium,2020-05-29T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/cowboys-v-titans/
2020,Round 3,Roosters,28,Rabbitohs,12,CommBank Stadium,2020-05-29T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/roosters-v-rabbitohs/
2020,Round 3,Warriors,18,Dragons,0,Industree Group Stadium,2020-05-30T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/warriors-v-dragons/
2020,Round 3,Sharks,16,Wests Tigers,28,CommBank Stadium,2020-05-30T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/sharks-v-wests-tigers/
2020,Round 3,Storm,6,Raiders,22,AAMI Park,2020-05-30T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/storm-v-raiders/
2020,Round 3,Panthers,14,Knights,14,Campbelltown Sports Stadium,2020-05-31T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/panthers-v-knights/
2020,Round 3,Sea Eagles,32,Bulldogs,6,Industree Group Stadium,2020-05-31T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-3/sea-eagles-v-bulldogs/
2020,Round 4,Broncos,0,Roosters,59,Suncorp Stadium,2020-06-04T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/broncos-v-roosters/
2020,Round 4,Panthers,26,Warriors,0,Campbelltown Sports Stadium,2020-06-05T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/panthers-v-warriors/
2020,Round 4,Storm,22,Rabbitohs,8,AAMI Park,2020-06-05T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/storm-v-rabbitohs/
2020,Round 4,Eels,19,Sea Eagles,16,CommBank Stadium,2020-06-06T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/eels-v-sea-eagles/
2020,Round 4,Cowboys,16,Sharks,26,Queensland Country Bank Stadium,2020-06-06T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/cowboys-v-sharks/
2020,Round 4,Raiders,18,Knights,34,Campbelltown Sports Stadium,2020-06-07T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/raiders-v-knights/
2020,Round 4,Titans,28,Wests Tigers,23,Suncorp Stadium,2020-06-07T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/titans-v-wests-tigers/
2020,Round 4,Bulldogs,22,Dragons,2,CommBank Stadium,2020-06-08T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-4/bulldogs-v-dragons/
2020,Round 5,Sea Eagles,20,Broncos,18,Industree Group Stadium,2020-06-11T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/sea-eagles-v-broncos/
2020,Round 5,Warriors,37,Cowboys,26,Industree Group Stadium,2020-06-12T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/warriors-v-cowboys/
2020,Round 5,Eels,16,Panthers,10,CommBank Stadium,2020-06-12T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/eels-v-panthers/
2020,Round 5,Rabbitohs,32,Titans,12,CommBank Stadium,2020-06-13T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/rabbitohs-v-titans/
2020,Round 5,Knights,12,Storm,26,Industree Group Stadium,2020-06-13T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/knights-v-storm/
2020,Round 5,Wests Tigers,6,Raiders,14,Campbelltown Sports Stadium,2020-06-13T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/wests-tigers-v-raiders/
2020,Round 5,Dragons,30,Sharks,16,Campbelltown Sports Stadium,2020-06-14T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/dragons-v-sharks/
2020,Round 5,Bulldogs,6,Roosters,42,CommBank Stadium,2020-06-15T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-5/bulldogs-v-roosters/
2020,Round 6,Knights,27,Broncos,6,Industree Group Stadium,2020-06-18T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/knights-v-broncos/
2020,Round 6,Rabbitohs,40,Warriors,12,CommBank Stadium,2020-06-19T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/rabbitohs-v-warriors/
2020,Round 6,Panthers,21,Storm,14,Campbelltown Sports Stadium,2020-06-19T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/panthers-v-storm/
2020,Round 6,Titans,8,Dragons,20,Suncorp Stadium,2020-06-20T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/titans-v-dragons/
2020,Round 6,Wests Tigers,36,Cowboys,20,Campbelltown Sports Stadium,2020-06-20T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/wests-tigers-v-cowboys/
2020,Round 6,Roosters,24,Eels,10,CommBank Stadium,2020-06-20T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/roosters-v-eels/
2020,Round 6,Raiders,6,Sea Eagles,14,Campbelltown Sports Stadium,2020-06-21T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/raiders-v-sea-eagles/
2020,Round 6,Sharks,20,Bulldogs,18,CommBank Stadium,2020-06-21T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-6/sharks-v-bulldogs/
2020,Round 7,Panthers,20,Rabbitohs,12,Netstrata Jubilee Stadium,2020-06-25T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/panthers-v-rabbitohs/
2020,Round 7,Storm,50,Warriors,6,Netstrata Jubilee Stadium,2020-06-26T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/storm-v-warriors/
2020,Round 7,Roosters,26,Dragons,12,CommBank Stadium,2020-06-26T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/roosters-v-dragons/
2020,Round 7,Cowboys,32,Knights,20,Queensland Country Bank Stadium,2020-06-27T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/cowboys-v-knights/
2020,Round 7,Broncos,12,Titans,30,Suncorp Stadium,2020-06-27T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/broncos-v-titans/
2020,Round 7,Eels,25,Raiders,24,CommBank Stadium,2020-06-27T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/eels-v-raiders/
2020,Round 7,Sea Eagles,22,Sharks,40,Industree Group Stadium,2020-06-28T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/sea-eagles-v-sharks/
2020,Round 7,Bulldogs,6,Wests Tigers,34,CommBank Stadium,2020-06-28T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-7/bulldogs-v-wests-tigers/
2020,Round 8,Storm,27,Roosters,25,Suncorp Stadium,2020-07-02T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/storm-v-roosters/
2020,Round 8,Raiders,22,Dragons,16,GIO Stadium,2020-07-03T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/raiders-v-dragons/
2020,Round 8,Eels,42,Cowboys,4,CommBank Stadium,2020-07-03T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/eels-v-cowboys/
2020,Round 8,Titans,10,Sharks,40,Cbus Super Stadium,2020-07-04T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/titans-v-sharks/
2020,Round 8,Warriors,26,Broncos,16,Industree Group Stadium,2020-07-04T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/warriors-v-broncos/
2020,Round 8,Wests Tigers,12,Panthers,19,CommBank Stadium,2020-07-04T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/wests-tigers-v-panthers/
2020,Round 8,Sea Eagles,12,Knights,14,4 Pines Park,2020-07-05T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/sea-eagles-v-knights/
2020,Round 8,Bulldogs,10,Rabbitohs,26,CommBank Stadium,2020-07-05T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-8/bulldogs-v-rabbitohs/
2020,Round 9,Cowboys,16,Roosters,42,Queensland Country Bank Stadium,2020-07-09T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/cowboys-v-roosters/
2020,Round 9,Titans,16,Warriors,12,Cbus Super Stadium,2020-07-10T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/titans-v-warriors/
2020,Round 9,Rabbitohs,18,Wests Tigers,10,CommBank Stadium,2020-07-10T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/rabbitohs-v-wests-tigers/
2020,Round 9,Sharks,24,Panthers,56,Netstrata Jubilee Stadium,2020-07-11T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/sharks-v-panthers/
2020,Round 9,Broncos,26,Bulldogs,8,Suncorp Stadium,2020-07-11T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/broncos-v-bulldogs/
2020,Round 9,Raiders,14,Storm,20,GIO Stadium,2020-07-11T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/raiders-v-storm/
2020,Round 9,Knights,4,Eels,10,McDonald Jones Stadium,2020-07-12T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/knights-v-eels/
2020,Round 9,Dragons,34,Sea Eagles,4,Netstrata Jubilee Stadium,2020-07-12T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-9/dragons-v-sea-eagles/
2020,Round 10,Roosters,20,Raiders,24,Sydney Cricket Ground,2020-07-16T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/roosters-v-raiders/
2020,Round 10,Storm,42,Titans,6,Sunshine Coast Stadium,2020-07-17T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/storm-v-titans/
2020,Round 10,Wests Tigers,48,Broncos,0,Leichhardt Oval,2020-07-17T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/wests-tigers-v-broncos/
2020,Round 10,Dragons,28,Bulldogs,22,WIN Stadium,2020-07-18T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/dragons-v-bulldogs/
2020,Round 10,Rabbitohs,18,Knights,20,CommBank Stadium,2020-07-18T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/rabbitohs-v-knights/
2020,Round 10,Sea Eagles,22,Eels,18,4 Pines Park,2020-07-18T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/sea-eagles-v-eels/
2020,Round 10,Warriors,10,Sharks,46,Industree Group Stadium,2020-07-19T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/warriors-v-sharks/
2020,Round 10,Panthers,22,Cowboys,10,BlueBet Stadium,2020-07-19T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-10/panthers-v-cowboys/
2020,Round 11,Eels,26,Wests Tigers,16,CommBank Stadium,2020-07-23T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/eels-v-wests-tigers/
2020,Round 11,Cowboys,12,Sea Eagles,24,Queensland Country Bank Stadium,2020-07-24T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/cowboys-v-sea-eagles/
2020,Round 11,Broncos,8,Storm,46,Suncorp Stadium,2020-07-24T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/broncos-v-storm/
2020,Round 11,Warriors,10,Roosters,18,Industree Group Stadium,2020-07-25T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/warriors-v-roosters/
2020,Round 11,Sharks,28,Dragons,24,Netstrata Jubilee Stadium,2020-07-25T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/sharks-v-dragons/
2020,Round 11,Raiders,18,Rabbitohs,12,GIO Stadium,2020-07-25T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/raiders-v-rabbitohs/
2020,Round 11,Knights,12,Bulldogs,18,McDonald Jones Stadium,2020-07-26T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/knights-v-bulldogs/
2020,Round 11,Titans,14,Panthers,22,Cbus Super Stadium,2020-07-26T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-11/titans-v-panthers/
2020,Round 12,Dragons,24,Rabbitohs,32,Netstrata Jubilee Stadium,2020-07-30T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/dragons-v-rabbitohs/
2020,Round 12,Wests Tigers,20,Warriors,26,Sydney Cricket Ground,2020-07-31T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/wests-tigers-v-warriors/
2020,Round 12,Broncos,26,Sharks,36,Suncorp Stadium,2020-07-31T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/broncos-v-sharks/
2020,Round 12,Roosters,18,Titans,12,Sydney Cricket Ground,2020-08-01T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/roosters-v-titans/
2020,Round 12,Cowboys,12,Raiders,14,Queensland Country Bank Stadium,2020-08-01T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/cowboys-v-raiders/
2020,Round 12,Sea Eagles,12,Panthers,42,4 Pines Park,2020-08-01T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/sea-eagles-v-panthers/
2020,Round 12,Bulldogs,16,Eels,18,Accor Stadium,2020-08-02T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/bulldogs-v-eels/
2020,Round 12,Storm,26,Knights,16,Sunshine Coast Stadium,2020-08-02T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2020/round-12/storm-v-knights/
